date_key,date,year,month,month_name,day_of_week,day_name,is_weekend,is_payday,total_sales,has_sales_observation,sales_ma_7,sales_ma_28
20140608,2014-06-08,2014,6,June,6,Sunday,1,0,626026.956957,1,473365.2161709714,437393.878899725
20140609,2014-06-09,2014,6,June,0,Monday,0,0,415798.946041,1,459518.52660885715,438020.5595081179
20140610,2014-06-10,2014,6,June,1,Tuesday,0,0,351689.4229725,1,446383.2744656428,437697.5202222071
20140611,2014-06-11,2014,6,June,2,Wednesday,0,0,373828.16418,1,439318.0843495,438320.8901220286
20140612,2014-06-12,2014,6,June,3,Thursday,0,0,329408.06736,1,435022.87771192857,438218.5771835357
20140613,2014-06-13,2014,6,June,4,Friday,0,0,392308.374573,1,435171.77044392854,438628.7783235715
20140614,2014-06-14,2014,6,June,5,Saturday,1,0,622072.988944,1,444447.5601467857,441635.88635660714
20140615,2014-06-15,2014,6,June,6,Sunday,1,1,441279.9339945,1,418055.128295,434734.4648268286
20140616,2014-06-16,2014,6,June,0,Monday,0,0,447450.23987,1,422576.74169914285,436828.58964511426
20140617,2014-06-17,2014,6,June,1,Tuesday,0,0,380396.036044,1,426677.6864236429,437758.0073620429
20140618,2014-06-18,2014,6,June,2,Wednesday,0,0,373408.6641423,1,426617.7578468286,438347.65668744646
20140619,2014-06-19,2014,6,June,3,Thursday,0,0,332280.935096,1,427028.1675234,439119.82784651784
20140620,2014-06-20,2014,6,June,4,Friday,0,0,369206.789547,1,423727.94109111425,439821.85987583926
20140621,2014-06-21,2014,6,June,5,Saturday,1,0,538613.855166,1,411805.20769425714,440607.0953565178
20140622,2014-06-22,2014,6,June,6,Sunday,1,0,591184.1240535,1,433220.09198840003,441241.80656699993
20140623,2014-06-23,2014,6,June,0,Monday,0,0,414929.6359765,1,428574.2914321857,442709.61191930354
20140624,2014-06-24,2014,6,June,1,Tuesday,0,0,340464.7450455,1,422869.8212895428,443167.56198885717
20140625,2014-06-25,2014,6,June,2,Wednesday,0,0,355342.398017,1,420288.9261287857,443769.7267731429
20140626,2014-06-26,2014,6,June,3,Thursday,0,0,315798.180924,1,417934.24696135713,443383.0697585535
20140627,2014-06-27,2014,6,June,4,Friday,0,0,370793.573429,1,418160.9303730714,443204.88881420007
20140628,2014-06-28,2014,6,June,5,Saturday,1,0,510870.81398,1,414197.6387750715,440121.9725995929
20140629,2014-06-29,2014,6,June,6,Sunday,1,0,567218.8850125,1,410774.0331977857,433853.6174130393
20140630,2014-06-30,2014,6,June,0,Monday,0,1,429324.0552005,1,412830.37880121433,430874.98463534995
20140701,2014-07-01,2014,7,July,1,Tuesday,0,0,720480.616788,1,467118.3604787142,440762.2856643857
20140702,2014-07-02,2014,7,July,2,Wednesday,0,0,747430.1471275,1,523130.89606592857,452338.9160977607
20140703,2014-07-03,2014,7,July,3,Thursday,0,0,583844.7207922,1,561423.2589042429,460352.13777523214
20140704,2014-07-04,2014,7,July,4,Friday,0,0,595424.31324,1,593513.3645915285,467643.50162491074
20140705,2014-07-05,2014,7,July,5,Saturday,1,0,817307.1101677,1,637289.9783326285,476935.0962371857
20140706,2014-07-06,2014,7,July,6,Sunday,1,0,918276.596259,1,687441.0799392714,487372.5833551143
20140707,2014-07-07,2014,7,July,0,Monday,0,0,638526.428909,1,717327.1333262001,495327.13631468563
20140708,2014-07-08,2014,7,July,1,Tuesday,0,0,557291.4975265,1,694014.4020031284,502670.0675487571
20140709,2014-07-09,2014,7,July,2,Wednesday,0,0,574451.409963,1,669303.1538367715,509835.18346957857
20140710,2014-07-10,2014,7,July,3,Thursday,0,0,498047.54898,1,657046.4150064571,515858.0220988643
20140711,2014-07-11,2014,7,July,4,Friday,0,0,535644.182793,1,648506.3963711715,520977.1581067215
20140712,2014-07-12,2014,7,July,5,Saturday,1,0,756698.7523004999,1,639848.059533,525785.2210837392
20140713,2014-07-13,2014,7,July,6,Sunday,1,0,733653.779849,1,613473.3714744287,536227.1441499714
20140714,2014-07-14,2014,7,July,0,Monday,0,0,584867.15114,1,605807.7603645715,541134.8909810429
20140715,2014-07-15,2014,7,July,1,Tuesday,0,1,562860.0268329,1,606603.2645512,547651.4620806464
20140716,2014-07-16,2014,7,July,2,Wednesday,0,0,621336.4939885,1,613301.1336977,556506.0274322964
20140717,2014-07-17,2014,7,July,3,Thursday,0,0,498221.7050971,1,613326.0131430001,562432.4835037643
20140718,2014-07-18,2014,7,July,4,Friday,0,0,547619.0590519,1,615036.7097514143,568804.3502717965
20140719,2014-07-19,2014,7,July,5,Saturday,1,0,728988.226204,1,611078.0631662001,575603.4349517251
20140720,2014-07-20,2014,7,July,6,Sunday,1,0,776474.1180457,1,617195.2543371571,582220.9347371607
20140721,2014-07-21,2014,7,July,0,Monday,0,0,600228.430008,1,619389.7227468714,588838.7488097142
20140722,2014-07-22,2014,7,July,1,Tuesday,0,0,530276.040011,1,614734.8674866,595617.7236299107
20140723,2014-07-23,2014,7,July,2,Wednesday,0,0,574168.635995,1,607996.6020589572,603432.9464148392
20140724,2014-07-24,2014,7,July,3,Thursday,0,0,484618.8170115,1,606053.3323324429,609462.2548465357
20140725,2014-07-25,2014,7,July,4,Friday,0,0,579767.285128,1,610645.9360576001,616925.6016929286
20140726,2014-07-26,2014,7,July,5,Saturday,1,0,688919.5500267,1,604921.8394608429,623284.4851231679
20140727,2014-07-27,2014,7,July,6,Sunday,1,0,747307.86662,1,600755.2321143142,629716.2344662928
20140728,2014-07-28,2014,7,July,0,Monday,0,0,583936.68549,1,598427.8400403142,635238.1141194893
20140729,2014-07-29,2014,7,July,1,Tuesday,0,0,524743.3250017,1,597637.4521818429,628247.4965556929
20140730,2014-07-30,2014,7,July,2,Wednesday,0,0,578056.965281,1,598192.9277941285,622198.4543468893
20140731,2014-07-31,2014,7,July,3,Thursday,0,1,532423.558194,1,605022.1765344858,620361.9842540964
20140801,2014-08-01,2014,8,August,4,Friday,0,0,506826.7949305,1,594602.1065062714,617197.7871716142
20140802,2014-08-02,2014,8,August,5,Saturday,1,0,626533.637869,1,585689.8333408857,610384.4488752323
20140803,2014-08-03,2014,8,August,6,Sunday,1,0,625898.205888,1,568345.5960934572,599942.3635048392
20140804,2014-08-04,2014,8,August,0,Monday,0,0,471173.304022,1,552236.5415980286,593965.4661874465
20140805,2014-08-05,2014,8,August,1,Tuesday,0,0,417197.476176,1,536872.8489086429,588962.1082820714
20140806,2014-08-06,2014,8,August,2,Wednesday,0,0,402914.370941,1,511852.4782886429,582835.7854598572
20140807,2014-08-07,2014,8,August,3,Thursday,0,0,359701.53298899997,1,487177.90325935715,577894.8563173214
20140808,2014-08-08,2014,8,August,4,Friday,0,0,397759.9389829,1,471596.9238382714,572970.4190383892
20140809,2014-08-09,2014,8,August,5,Saturday,1,0,496192.787084,1,452976.8022975572,563666.6345663714
20140810,2014-08-10,2014,8,August,6,Sunday,1,0,509681.7650025,1,436374.4535996285,555667.6340361394
20140811,2014-08-11,2014,8,August,0,Monday,0,0,409544.575013,1,427570.3494554857,549406.113460175
20140812,2014-08-12,2014,8,August,1,Tuesday,0,0,353898.211991,1,418527.5974290571,541943.1915015357
20140813,2014-08-13,2014,8,August,2,Wednesday,0,0,372116.544964,1,414127.9080037714,533042.4790363751
20140814,2014-08-14,2014,8,August,3,Thursday,0,0,340740.8170565,1,411419.2342991285,527418.1616063536
20140815,2014-08-15,2014,8,August,4,Friday,0,1,402631.8400593,1,412115.2201671857,522240.04664233216
20140816,2014-08-16,2014,8,August,5,Saturday,1,0,533996.15517,1,417515.7013223286,515276.0441054036
20140817,2014-08-17,2014,8,August,6,Sunday,1,0,564443.173007,1,425338.7596086857,507703.51035402145
20140818,2014-08-18,2014,8,August,0,Monday,0,0,433042.298907,1,428695.5773078286,501732.57710041426
20140819,2014-08-19,2014,8,August,1,Tuesday,0,0,379329.9530773,1,432328.6831773,496341.64542421076
20140820,2014-08-20,2014,8,August,2,Wednesday,0,0,398126.790988,1,436044.4326093,490054.4366739607
20140821,2014-08-21,2014,8,August,3,Thursday,0,0,355108.8749955,1,438097.0123148714,485429.0816019607
20140822,2014-08-22,2014,8,August,4,Friday,0,0,388359.8983235,1,436058.1634954714,478593.1035018
20140823,2014-08-23,2014,8,August,5,Saturday,1,0,499678.208204,1,431155.59964318573,471834.48415098933
20140824,2014-08-24,2014,8,August,6,Sunday,1,0,528990.5611087,1,426090.9408005714,464037.4375255857
20140825,2014-08-25,2014,8,August,0,Monday,0,0,412250.075007,1,423120.62310057145,457905.7728654786
20140826,2014-08-26,2014,8,August,1,Tuesday,0,0,355053.9079745,1,419652.6166573143,451845.43654307857
20140827,2014-08-27,2014,8,August,2,Wednesday,0,0,366321.498077,1,415109.0033843143,444283.45557150716
20140828,2014-08-28,2014,8,August,3,Thursday,0,0,327912.427,1,411223.7965278143,436979.48660029285
20140829,2014-08-29,2014,8,August,4,Friday,0,0,403288.917062,1,413356.51349045715,433281.70524784643
20140830,2014-08-30,2014,8,August,5,Saturday,1,0,586373.694132,1,425741.5829087429,431847.42154295364
20140831,2014-08-31,2014,8,August,6,Sunday,1,1,660088.183052,1,444469.8146149286,433068.4921559536
20140901,2014-09-01,2014,9,September,0,Monday,0,0,812526.219024,1,501652.1209030714,445259.6676917393
20140902,2014-09-02,2014,9,September,1,Tuesday,0,0,717351.552768,1,553408.9273021428,455979.4561414536
20140903,2014-09-03,2014,9,September,2,Wednesday,0,0,726683.8617375,1,604889.2649679286,467542.65224132856
20140904,2014-09-04,2014,9,September,3,Thursday,0,0,551340.0774347,1,636807.5007443143,474386.88597153215
20140905,2014-09-05,2014,9,September,4,Friday,0,0,603043.241921,1,665343.8328670285,481718.4325050357
20140906,2014-09-06,2014,9,September,5,Saturday,1,0,870139.4459765,1,705881.7974162429,495073.67032262497
20140907,2014-09-07,2014,9,September,6,Sunday,1,0,997964.077948,1,754149.7824013857,512512.32435639284
20140908,2014-09-08,2014,9,September,0,Monday,0,0,648651.744928,1,730739.1432448144,521051.86613907147
20140909,2014-09-09,2014,9,September,1,Tuesday,0,0,562420.568002,1,708606.1454211,528499.0931394643
20140910,2014-09-10,2014,9,September,2,Wednesday,0,0,612987.4722337,1,692363.8040634143,537101.6262562393
20140911,2014-09-11,2014,9,September,3,Thursday,0,0,483462.953022,1,682667.0720044571,542198.8453978642
20140912,2014-09-12,2014,9,September,4,Friday,0,0,564382.847851,1,677144.1585658857,547975.6671047107
20140913,2014-09-13,2014,9,September,5,Saturday,1,0,795802.238124,1,666524.5574441,557325.8843530678
20140914,2014-09-14,2014,9,September,6,Sunday,1,0,896501.5622945,1,652029.9123507428,569185.1125419071
20140915,2014-09-15,2014,9,September,0,Monday,0,1,630710.5728885,1,649466.8877736714,576244.6937555321
20140916,2014-09-16,2014,9,September,1,Tuesday,0,0,608239.973016,1,656012.5170613857,584420.0516104858
20140917,2014-09-17,2014,9,September,2,Wednesday,0,0,617472.3442115,1,656653.2130582144,592253.8213684679
20140918,2014-09-18,2014,9,September,3,Thursday,0,0,479500.843061,1,656087.1973495,596696.3916565215
20140919,2014-09-19,2014,9,September,4,Friday,0,0,550213.093909,1,654062.9467863571,602476.8629274322
20140920,2014-09-20,2014,9,September,5,Saturday,1,0,808490.763077,1,655875.5932082143,613505.8827443251
20140921,2014-09-21,2014,9,September,6,Sunday,1,0,901420.451004,1,656578.2915952858,626806.9502405857
20140922,2014-09-22,2014,9,September,0,Monday,0,0,589120.293928,1,650636.8231723572,633123.7437734787
20140923,2014-09-23,2014,9,September,1,Tuesday,0,0,559954.304399,1,643738.8705127856,640441.6150743536
20140924,2014-09-24,2014,9,September,2,Wednesday,0,0,598183.114508,1,640983.2662694287,648722.3870897464
20140925,2014-09-25,2014,9,September,3,Thursday,0,0,466867.377076,1,639178.4854144286,653685.063878175
20140926,2014-09-26,2014,9,September,4,Friday,0,0,515474.223943,1,634215.789705,657691.6819810679
20140927,2014-09-27,2014,9,September,5,Saturday,1,0,781202.367982,1,630317.4475485714,664649.8489042821
20140928,2014-09-28,2014,9,September,6,Sunday,1,0,886531.789814,1,628190.49595,672737.1205743535
20140929,2014-09-29,2014,9,September,0,Monday,0,0,586682.822002,1,627842.2856748571,664671.284966425
20140930,2014-09-30,2014,9,September,1,Tuesday,0,1,599093.9157257,1,633433.6587215286,660447.7979292001
20141001,2014-10-01,2014,10,October,2,Wednesday,0,0,784500.253914,1,660050.3929223857,662512.6690783607
20141002,2014-10-02,2014,10,October,3,Thursday,0,0,634306.519052,1,683970.2703475285,665475.7562789785
20141003,2014-10-03,2014,10,October,4,Friday,0,0,675639.295098,1,706850.9947982429,668068.4724638715
20141004,2014-10-04,2014,10,October,5,Saturday,1,0,931317.51302,1,728296.0155179572,670253.4034297107
20141005,2014-10-05,2014,10,October,6,Sunday,1,0,985466.962071,1,742429.6115546714,669807.0778626751
20141006,2014-10-06,2014,10,October,0,Monday,0,0,641480.757266,1,750257.8880209571,669550.9711604608
20141007,2014-10-07,2014,10,October,1,Tuesday,0,0,586410.2709706,1,748445.9387702286,670407.7462664822
20141008,2014-10-08,2014,10,October,2,Wednesday,0,0,620201.323059,1,724974.6629338,670665.3837959571
20141009,2014-10-09,2014,10,October,3,Thursday,0,0,510519.923104,1,707290.8635126572,671631.7041560287
20141010,2014-10-10,2014,10,October,4,Friday,0,0,702470.317955,1,711123.8667779427,676563.3995168858
20141011,2014-10-11,2014,10,October,5,Saturday,1,0,748309.153739,1,684979.8154520857,674867.2179317073
20141012,2014-10-12,2014,10,October,6,Sunday,1,0,843971.132714,1,664766.1255439428,672991.1311609751
20141013,2014-10-13,2014,10,October,0,Monday,0,0,611726.926015,1,660515.5782223714,672313.1437726356
20141014,2014-10-14,2014,10,October,1,Tuesday,0,0,550589.573294,1,655398.3356971428,670254.2009254216
20141015,2014-10-15,2014,10,October,2,Wednesday,0,1,624797.469491,1,656054.9280445714,670515.8125425464
20141016,2014-10-16,2014,10,October,3,Thursday,0,0,538252.607117,1,660016.7400464285,672614.0898302607
20141017,2014-10-17,2014,10,October,4,Friday,0,0,558538.135999,1,639454.999767,672911.4127620464
20141018,2014-10-18,2014,10,October,5,Saturday,1,0,820840.970792,1,649816.6879174287,673352.4916090107
20141019,2014-10-19,2014,10,October,6,Sunday,1,0,935410.595877,1,662879.4683692857,674566.425354475
20141020,2014-10-20,2014,10,October,0,Monday,0,0,624629.990941,1,664722.7633587143,675834.628819225
20141021,2014-10-21,2014,10,October,1,Tuesday,0,0,542207.165266,1,663525.2764975715,675200.8024216177
20141022,2014-10-22,2014,10,October,2,Wednesday,0,0,584926.355993,1,657829.4031407143,674727.3467603679
20141023,2014-10-23,2014,10,October,3,Thursday,0,0,492233.2322,1,651255.206724,675633.2701576536
20141024,2014-10-24,2014,10,October,4,Friday,0,0,528403.680064,1,646950.2844475714,676095.0364476893
20141025,2014-10-25,2014,10,October,5,Saturday,1,0,758926.230707,1,638105.3215782858,675299.4601164393
20141026,2014-10-26,2014,10,October,6,Sunday,1,0,892128.498949,1,631922.1648742857,675499.3425855465
20141027,2014-10-27,2014,10,October,0,Monday,0,0,572806.6319285,1,624518.8278724999,675003.7643686357
20141028,2014-10-28,2014,10,October,1,Tuesday,0,0,512678.811505,1,620300.4916209286,671917.5106464678
20141029,2014-10-29,2014,10,October,2,Wednesday,0,0,560819.6780005,1,616856.6804791428,663928.9186495572
20141030,2014-10-30,2014,10,October,3,Thursday,0,0,459715.26616,1,612211.2567591427,657693.5167605572
20141031,2014-10-31,2014,10,October,4,Friday,0,1,561876.0719155,1,616993.0270236429,653630.5445040392
20141101,2014-11-01,2014,11,November,5,Saturday,1,0,873539.2478855,1,633366.315192,651567.03503495
20141102,2014-11-02,2014,11,November,6,Sunday,1,0,709851.4922288,1,607326.7428034,641723.6253977285
20141103,2014-11-03,2014,11,November,0,Monday,0,0,973192.041735,1,664524.6584900429,653570.456985907
20141104,2014-11-04,2014,11,November,1,Tuesday,0,0,702751.953595,1,691677.9645029,657725.5170796358
20141105,2014-11-05,2014,11,November,2,Wednesday,0,0,718799.9390395,1,714246.5732227571,661246.8962217964
20141106,2014-11-06,2014,11,November,3,Thursday,0,0,566118.381055,1,729447.0182077572,663232.5554343321
20141107,2014-11-07,2014,11,November,4,Friday,0,0,585330.25773,1,732797.6161812571,659048.9818548679
20141108,2014-11-08,2014,11,November,5,Saturday,1,0,816064.644983,1,724586.9586237572,661468.8208278678
20141109,2014-11-09,2014,11,November,6,Sunday,1,0,941478.422301,1,757676.5200626429,664951.2240274035
20141110,2014-11-10,2014,11,November,0,Monday,0,0,593376.793073,1,703417.1988252143,664295.862136618
20141111,2014-11-11,2014,11,November,1,Tuesday,0,0,552505.750307,1,681953.4554983572,664364.2970299392
20141112,2014-11-12,2014,11,November,2,Wednesday,0,0,588093.484021,1,663281.1047814286,663053.4404060107
20141113,2014-11-13,2014,11,November,3,Thursday,0,0,468057.386823,1,649272.3913197143,660546.4682526535
20141114,2014-11-14,2014,11,November,4,Friday,0,0,553007.970965,1,644654.9217818571,660348.9623585821
20141115,2014-11-15,2014,11,November,5,Saturday,1,1,786124.201177,1,640377.715523857,659109.077729475
20141116,2014-11-16,2014,11,November,6,Sunday,1,0,956619.401927,1,642540.7126132856,659866.5350884035
20141117,2014-11-17,2014,11,November,0,Monday,0,0,620876.340058,1,646469.2193254286,659732.4761282966
20141118,2014-11-18,2014,11,November,1,Tuesday,0,0,553367.204141,1,646592.2841588572,660131.0489452608
20141119,2014-11-19,2014,11,November,2,Wednesday,0,0,580234.0113007,1,645469.5023416715,659963.46520625
20141120,2014-11-20,2014,11,November,3,Thursday,0,0,511855.7610447,1,651726.4129447715,660664.2698078464
20141121,2014-11-21,2014,11,November,4,Friday,0,0,567978.732759,1,653865.0932010572,662077.6645469535
20141122,2014-11-22,2014,11,November,5,Saturday,1,0,763720.148593,1,650664.5142604858,662248.8759000251
20141123,2014-11-23,2014,11,November,6,Sunday,1,0,907432.656994,1,643637.8364129143,662795.4529730607
20141124,2014-11-24,2014,11,November,0,Monday,0,0,610847.95702,1,642205.2102646286,664154.0717263286
20141125,2014-11-25,2014,11,November,1,Tuesday,0,0,541225.608011,1,640470.6965317714,665173.6001729715
20141126,2014-11-26,2014,11,November,2,Wednesday,0,0,579125.306002,1,640312.3100605285,665827.3726015964
20141127,2014-11-27,2014,11,November,3,Thursday,0,0,475823.897052,1,635164.9009187144,666402.6808477392
20141128,2014-11-28,2014,11,November,4,Friday,0,0,559619.825094,1,633970.7712522857,666322.1006041142
20141129,2014-11-29,2014,11,November,5,Saturday,1,0,850925.105136,1,646428.6221869999,665514.452648775
20141130,2014-11-30,2014,11,November,6,Sunday,1,1,1023691.281592,1,663036.9971295714,676723.0165546036
20141201,2014-12-01,2014,12,December,0,Monday,0,0,817413.561974,1,692546.3692658572,671159.4994202822
20141202,2014-12-02,2014,12,December,1,Tuesday,0,0,735319.1840285,1,720274.0229826429,672322.614792907
20141203,2014-12-03,2014,12,December,2,Wednesday,0,0,715127.614539,1,739702.9242022142,672191.4603464607
20141204,2014-12-04,2014,12,December,3,Thursday,0,0,578961.517004,1,754436.8699096428,672650.1437732106
20141205,2014-12-05,2014,12,December,4,Friday,0,0,635445.153317,1,765269.0596557857,674439.9614727463
20141206,2014-12-06,2014,12,December,5,Saturday,1,0,829386.70612,1,762192.1455106429,674915.7493704964
20141207,2014-12-07,2014,12,December,6,Sunday,1,0,1013889.8074,1,760791.9349117858,677501.8702668893
20141208,2014-12-08,2014,12,December,0,Monday,0,0,790283.289992,1,756916.1817715,684534.2451568535
20141209,2014-12-09,2014,12,December,1,Tuesday,0,0,665123.962957,1,746888.293047,688556.3241800679
20141210,2014-12-10,2014,12,December,2,Wednesday,0,0,732121.033873,1,749315.9243804285,693700.1652462108
20141211,2014-12-11,2014,12,December,3,Thursday,0,0,580542.178879,1,749541.7332197143,697717.4792482108
20141212,2014-12-12,2014,12,December,4,Friday,0,0,642760.387245,1,750586.7666379999,700922.9226867821
20141213,2014-12-13,2014,12,December,5,Saturday,1,0,854830.905829,1,754221.6523107142,703376.7335672107
20141214,2014-12-14,2014,12,December,6,Sunday,1,0,999106.1325775,1,752109.6987646428,704894.1168047285
20141215,2014-12-15,2014,12,December,0,Monday,0,1,790182.945791,1,752095.3638787856,710940.7812951928
20141216,2014-12-16,2014,12,December,1,Tuesday,0,0,799067.056179,1,771230.0914819286,719715.7760108357
20141217,2014-12-17,2014,12,December,2,Wednesday,0,0,779966.499188,1,778065.1579555001,726849.0791496679
20141218,2014-12-18,2014,12,December,3,Thursday,0,0,731938.479893,1,799693.2009575,734709.1762513928
20141219,2014-12-19,2014,12,December,4,Friday,0,0,757349.3758178999,1,816063.0564679143,741472.4135034963
20141220,2014-12-20,2014,12,December,5,Saturday,1,0,935555.52434,1,827595.1448266285,747609.3912087464
20141221,2014-12-21,2014,12,December,6,Sunday,1,0,1056605.2012285,1,835809.2974910571,752936.9820742642
20141222,2014-12-22,2014,12,December,0,Monday,0,0,1008143.3460193,1,866946.4975236714,767126.1031099536
20141223,2014-12-23,2014,12,December,1,Tuesday,0,0,1064977.9730725,1,904933.7713655999,785831.5447192928
20141224,2014-12-24,2014,12,December,2,Wednesday,0,0,965982.871715,1,931507.5388694572,799647.8863519001
20141225,2014-12-25,2014,12,December,3,Thursday,0,0,,0,964769.0486988667,811641.3674370815
20141226,2014-12-26,2014,12,December,4,Friday,0,0,872098.456795,1,983893.8955283834,823214.6500926741
20141227,2014-12-27,2014,12,December,5,Saturday,1,0,740596.158932,1,951400.6679603835,819128.3928258592
20141228,2014-12-28,2014,12,December,6,Sunday,1,0,716329.635071,1,894688.0736008001,807744.6281398962
20141229,2014-12-29,2014,12,December,0,Monday,0,0,773998.401175,1,855663.9161267501,806136.6592214147
20141230,2014-12-30,2014,12,December,1,Tuesday,0,0,912970.533204,1,830329.3428153334,812716.3388205074
20141231,2014-12-31,2014,12,December,2,Wednesday,0,1,844380.469674,1,810062.2758085,817503.4816032852
20150101,2015-01-01,2015,1,January,3,Thursday,0,0,12773.61698,1,696163.8959758572,796533.5593801741
20150102,2015-01-02,2015,1,January,4,Friday,0,0,657763.391981,1,665544.6010024286,797360.1608121741
20150103,2015-01-03,2015,1,January,5,Saturday,1,0,648880.686926,1,652442.3907158572,790674.7526938779
20150104,2015-01-04,2015,1,January,6,Sunday,1,0,730923.776022,1,654527.2679945715,780194.5293095073
20150105,2015-01-05,2015,1,January,0,Monday,0,0,569267.29796,1,625279.9675352856,772008.7518268408
20150106,2015-01-06,2015,1,January,1,Tuesday,0,0,477886.741053,1,563125.1400851428,765074.0399044704
20150107,2015-01-07,2015,1,January,2,Wednesday,0,0,494160.850117,1,513093.7658627143,756260.6997653592
20150108,2015-01-08,2015,1,January,3,Thursday,0,0,417482.689131,1,570909.3475985714,750221.4594043222
20150109,2015-01-09,2015,1,January,4,Friday,0,0,439381.226073,1,539711.8953259999,742688.8978794334
20150110,2015-01-10,2015,1,January,5,Saturday,1,0,569956.90801,1,528437.0697665715,732138.0090713223
20150111,2015-01-11,2015,1,January,6,Sunday,1,0,694860.9511,1,523285.2376348571,720869.6690166001
20150112,2015-01-12,2015,1,January,0,Monday,0,0,442845.544014,1,505224.9870711429,708005.320802637
20150113,2015-01-13,2015,1,January,1,Tuesday,0,0,393799.993059,1,493212.59450057143,692995.4295759705
20150114,2015-01-14,2015,1,January,2,Wednesday,0,0,400923.97107,1,479893.040351,678956.8174234518
20150115,2015-01-15,2015,1,January,3,Thursday,0,1,371146.144942,1,473273.53403828567,665594.1383511926
20150116,2015-01-16,2015,1,January,4,Friday,0,0,423599.9357975,1,471019.0639989286,653233.0479800666
20150117,2015-01-17,2015,1,January,5,Saturday,1,0,621865.434007,1,478434.5677127857,641614.8964862518
20150118,2015-01-18,2015,1,January,6,Sunday,1,0,678277.030991,1,476065.4362686429,627602.7420330112
20150119,2015-01-19,2015,1,January,0,Monday,0,0,448217.896919,1,476832.9152550715,606864.7624367037
20150120,2015-01-20,2015,1,January,1,Tuesday,0,0,405308.77722,1,478477.02727807144,582432.5699977223
20150121,2015-01-21,2015,1,January,2,Wednesday,0,0,413202.592067,1,480231.1159919286,561959.2263070556
20150122,2015-01-22,2015,1,January,3,Thursday,0,0,364862.5390355,1,479333.45800528576,554920.0589045
20150123,2015-01-23,2015,1,January,4,Friday,0,0,416937.181925,1,478381.6360235,538664.2990877143
20150124,2015-01-24,2015,1,January,5,Saturday,1,0,588849.871003,1,473665.12702292856,533244.7888045356
20150125,2015-01-25,2015,1,January,6,Sunday,1,0,631623.951015,1,467000.4013120714,530219.5858025356
20150126,2015-01-26,2015,1,January,0,Monday,0,0,410009.617966,1,461542.07574735716,517219.9864022142
20150127,2015-01-27,2015,1,January,1,Tuesday,0,0,360009.850046,1,455070.80043678574,497471.3905751429
20150128,2015-01-28,2015,1,January,2,Wednesday,0,0,376935.916035,1,449889.84671792854,480776.9422308929
20150129,2015-01-29,2015,1,January,3,Thursday,0,0,343062.160973,1,446775.5069947142,492572.96165921434
20150130,2015-01-30,2015,1,January,4,Friday,0,0,435899.6719165,1,449484.43413635716,484649.25737119647
20150131,2015-01-31,2015,1,January,5,Saturday,1,1,656205.841844,1,459106.7156850714,484910.87004683923
20150201,2015-02-01,2015,2,February,6,Sunday,1,0,815294.475951,1,485345.3621045,487924.1093300179
20150202,2015-02-02,2015,2,February,0,Monday,0,0,538301.886974,1,503672.8291056428,486818.2017948036
20150203,2015-02-03,2015,2,February,1,Tuesday,0,0,475249.842928,1,520135.6852316428,486724.02686176787
20150204,2015-02-04,2015,2,February,2,Wednesday,0,0,451923.147059,1,530848.1468065,485215.5374668393
20150205,2015-02-05,2015,2,February,3,Thursday,0,0,407491.967944,1,540052.4049452143,484858.72599587496
20150206,2015-02-06,2015,2,February,4,Friday,0,0,437147.54517,1,540230.6725528572,484778.95167791063
20150207,2015-02-07,2015,2,February,5,Saturday,1,0,599911.594879,1,532188.6372721429,485848.7619232322
20150208,2015-02-08,2015,2,February,6,Sunday,1,0,622994.231951,1,504717.1738435714,483282.09338219644
20150209,2015-02-09,2015,2,February,0,Monday,0,0,458002.152043,1,493245.78313914285,483823.4008118036
20150210,2015-02-10,2015,2,February,1,Tuesday,0,0,400825.9849177,1,482613.8034233857,484074.32909247145
20150211,2015-02-11,2015,2,February,2,Wednesday,0,0,400115.3330245,1,475212.68713274284,484045.449162275
20150212,2015-02-12,2015,2,February,3,Thursday,0,0,384963.142969,1,471994.2835648857,484538.913377525
20150213,2015-02-13,2015,2,February,4,Friday,0,0,493265.468013,1,480011.12968531426,487026.9680995071
20150214,2015-02-14,2015,2,February,5,Saturday,1,0,562855.068099,1,474717.3401453142,484919.4550313642
20150215,2015-02-15,2015,2,February,6,Sunday,1,1,434886.671834,1,447844.8315571714,476226.9422043286
20150216,2015-02-16,2015,2,February,0,Monday,0,0,420740.903983,1,442521.79612002854,475245.62102804286
20150217,2015-02-17,2015,2,February,1,Tuesday,0,0,483088.13409300003,1,454273.5317165,478023.45520207856
20150218,2015-02-18,2015,2,February,2,Wednesday,0,0,497499.057967,1,468185.49242257146,481034.0432699357
20150219,2015-02-19,2015,2,February,3,Thursday,0,0,436360.905914,1,475528.0299861428,483587.5563727393
20150220,2015-02-20,2015,2,February,4,Friday,0,0,483681.015026,1,474158.8224165715,485971.26469777495
20150221,2015-02-21,2015,2,February,5,Saturday,1,0,572753.075038,1,475572.82340785715,485396.37912759645
20150222,2015-02-22,2015,2,February,6,Sunday,1,0,691339.067796,1,512208.87997385714,487529.061869775
20150223,2015-02-23,2015,2,February,0,Monday,0,0,443349.890841,1,515438.7352392857,488719.785901025
20150224,2015-02-24,2015,2,February,1,Tuesday,0,0,407890.277971,1,504696.1843647143,490429.8011840607
