store_nbr,family,city,state,store_type,cluster,history_start,history_end,history_length,active_days,zero_sales_rate,average_sales,sales_std,coefficient_of_variation,promotion_rate,observed_period_count,missing_period_count,has_positive_sales,is_insufficient_history,is_intermittent,is_promotion_dependent,is_high_volatility,is_ready,risk_flag_count,readiness_class,classification_rule,zero_sales_rate_median,zero_sales_rate_q75,cv_median,cv_q75,promotion_rate_q75,missing_period_count_q75
33,LADIESWEAR,Quevedo,Los Rios,C,3,,,0,0,1.0,0.0,0.0,,0.0,0,0,0,1,1,0,0,0,2,Insufficient history,history_length < 365 or active_days < 90,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
33,LAWN AND GARDEN,Quevedo,Los Rios,C,3,2014-10-29,2015-02-18,113,10,0.9107142857142857,0.4642857142857143,2.0309699960460086,4.374396914560633,0.017857142857142856,112,1,1,1,1,0,1,0,3,Insufficient history,history_length < 365 or active_days < 90,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
33,LINGERIE,Quevedo,Los Rios,C,3,2013-01-02,2017-08-15,1687,1652,0.0184194890077243,12.610219845513964,8.175116104171291,0.6482929087933036,0.0213903743315508,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
33,"LIQUOR,WINE,BEER",Quevedo,Los Rios,C,3,2013-01-02,2017-08-15,1687,1497,0.11051693404634581,64.40106951871658,87.38985688085815,1.3569628196230568,0.1497326203208556,1683,4,1,0,0,0,1,0,1,High volatility,coefficient_of_variation >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
33,MAGAZINES,Quevedo,Los Rios,C,3,2014-01-04,2017-08-15,1320,666,0.49430523917995445,1.1579347000759301,1.6597207400470735,1.4333457145193416,0.0037965072133637054,1317,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
33,MEATS,Quevedo,Los Rios,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,251.79318430243612,87.29104856479555,0.3466775671733343,0.20499108734402852,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
33,PERSONAL CARE,Quevedo,Los Rios,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,238.44266191325013,85.5579269766061,0.3588197107434309,0.40106951871657753,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
33,PET SUPPLIES,Quevedo,Los Rios,C,3,2014-01-12,2017-08-15,1312,555,0.5760122230710466,0.8663101604278075,1.411400793666719,1.6292095581214596,0.009931245225362872,1309,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
33,PLAYERS AND ELECTRONICS,Quevedo,Los Rios,C,3,2014-01-02,2017-08-15,1322,980,0.25701288855193327,3.8984078847611827,3.807028347419561,0.9765597802890705,0.014404852160727824,1319,3,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
33,POULTRY,Quevedo,Los Rios,C,3,2013-01-02,2017-08-15,1687,1677,0.0035650623885918,211.51389928163994,87.12460967181246,0.41190961902603984,0.21865715983363043,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
33,PREPARED FOODS,Quevedo,Los Rios,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,37.188948306595364,12.956754064385107,0.3484033470795209,0.16755793226381463,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
33,PRODUCE,Quevedo,Los Rios,C,3,2014-01-02,2017-08-15,1322,1016,0.22971948445792267,1022.5212955269144,674.6593994252186,0.6597998519703793,0.467778620166793,1319,3,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
33,SCHOOL AND OFFICE SUPPLIES,Quevedo,Los Rios,C,3,2015-12-18,2017-05-17,517,109,0.7883495145631068,3.495145631067961,10.127853670399405,2.897691466808719,0.16893203883495145,515,2,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
33,SEAFOOD,Quevedo,Los Rios,C,3,2013-01-02,2017-08-15,1687,1046,0.37849079025549615,1.6203208556149733,2.192353079549237,1.3530363890287371,0.0974450386215092,1683,4,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,AUTOMOTIVE,Guayaquil,Guayas,B,6,2013-01-02,2017-08-15,1687,1509,0.10338680926916222,3.335115864527629,2.9136395238455006,0.8736246781813607,0.0255496137849079,1683,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,BABY CARE,Guayaquil,Guayas,B,6,2014-03-01,2017-08-12,1261,211,0.8322734499205088,0.24880763116057233,0.683434638345181,2.7468395368633796,0.001589825119236884,1258,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,BEAUTY,Guayaquil,Guayas,B,6,2013-01-02,2017-08-14,1686,1442,0.1426872770511296,2.7413793103448274,2.427350109570492,0.8854484676420663,0.1206896551724138,1682,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,BEVERAGES,Guayaquil,Guayas,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,2245.323826500297,909.2353258825092,0.4049461886750209,0.6048722519310754,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,BOOKS,Guayaquil,Guayas,B,6,,,0,0,1.0,0.0,0.0,,0.0,0,0,0,1,1,0,0,0,2,Insufficient history,history_length < 365 or active_days < 90,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,BREAD/BAKERY,Guayaquil,Guayas,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,684.4396910279263,131.49484608663548,0.192120427570689,0.46464646464646464,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,CELEBRATION,Guayaquil,Guayas,B,6,2014-01-02,2017-08-15,1322,1007,0.23654283548142532,8.86732373009856,8.618265075293149,0.9719127594315716,0.03790750568612585,1319,3,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,CLEANING,Guayaquil,Guayas,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,914.9566250742721,206.12683809983568,0.22528591241481336,0.5894236482471776,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,DAIRY,Guayaquil,Guayas,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,570.3000594177065,226.7590473583247,0.3976135783500575,0.5163398692810458,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,DELI,Guayaquil,Guayas,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,251.28772391562686,51.76509040682866,0.2059992808252323,0.43909685086155675,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,EGGS,Guayaquil,Guayas,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,114.81877599524658,94.97284713241314,0.827154324797409,0.3214497920380273,1683,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,FROZEN FOODS,Guayaquil,Guayas,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,127.4894948912656,170.6214422908644,1.3383176585363803,0.3808674985145573,1683,4,1,0,0,0,1,0,1,High volatility,coefficient_of_variation >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,GROCERY I,Guayaquil,Guayas,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,3798.9879257278667,1013.8998393927924,0.26688682860147134,0.6702317290552585,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,GROCERY II,Guayaquil,Guayas,B,6,2013-01-02,2017-08-15,1687,1483,0.11883541295306001,5.846702317290553,6.436853667396068,1.1009374717710958,0.047534165181224004,1683,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,HARDWARE,Guayaquil,Guayas,B,6,2013-01-02,2017-08-15,1687,1195,0.28995840760546643,1.8211527035056447,1.9960077520758093,1.096013392085999,0.0011883541295306002,1683,4,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,HOME AND KITCHEN I,Guayaquil,Guayas,B,6,2014-01-02,2017-08-15,1322,1166,0.11599696739954511,31.347232752084913,31.424995215256054,1.002480680313511,0.2608036391205459,1319,3,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,HOME AND KITCHEN II,Guayaquil,Guayas,B,6,2014-01-02,2017-08-15,1322,1166,0.11599696739954511,28.654283548142534,17.13745096469984,0.5980764075258391,0.21455648218347234,1319,3,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,HOME APPLIANCES,Guayaquil,Guayas,B,6,2013-01-02,2017-08-02,1674,705,0.5778443113772455,0.6610778443113773,0.9347079145318395,1.413915051873344,0.0005988023952095808,1670,4,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,HOME CARE,Guayaquil,Guayas,B,6,2014-01-02,2017-08-15,1322,1044,0.20849128127369218,192.8726307808946,112.38755500705457,0.5827034896139724,0.4541319181197877,1319,3,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,LADIESWEAR,Guayaquil,Guayas,B,6,2014-01-02,2017-08-15,1322,950,0.27975739196360877,4.400303260045489,4.481172879768567,1.018378192352643,0.00530705079605762,1319,3,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,LAWN AND GARDEN,Guayaquil,Guayas,B,6,2013-01-12,2017-08-15,1677,794,0.525403466826061,2.054991034070532,5.301267160565922,2.5797033041381,0.023311416616855946,1673,4,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,LINGERIE,Guayaquil,Guayas,B,6,2013-01-02,2017-08-15,1687,1657,0.015448603683897801,10.271538918597741,8.493576880493391,0.826904025560848,0.017825311942959002,1683,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,"LIQUOR,WINE,BEER",Guayaquil,Guayas,B,6,2013-01-02,2017-08-15,1687,1498,0.10992275698158051,52.99465240641711,60.83215515657696,1.1478923324197672,0.17884729649435532,1683,4,1,0,0,0,1,0,1,High volatility,coefficient_of_variation >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,MAGAZINES,Guayaquil,Guayas,B,6,2014-01-24,2017-08-15,1300,693,0.4656900539707016,1.3939861218195837,1.8155010471702797,1.3023810056304495,0.0038550501156515036,1297,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,MEATS,Guayaquil,Guayas,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,184.37413129352345,42.62160678606332,0.2311691259887742,0.20796197266785502,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,PERSONAL CARE,Guayaquil,Guayas,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,317.8716577540107,93.87930330918827,0.29533713062848166,0.39037433155080214,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,PET SUPPLIES,Guayaquil,Guayas,B,6,2014-01-02,2017-08-15,1322,889,0.3260045489006823,2.0136467020470055,2.1983844184105146,1.0917428644139564,0.015163002274450341,1319,3,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,PLAYERS AND ELECTRONICS,Guayaquil,Guayas,B,6,2014-01-02,2017-08-15,1322,996,0.244882486732373,4.793025018953752,4.350927885808626,0.9077623981938593,0.008339651250947688,1319,3,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,POULTRY,Guayaquil,Guayas,B,6,2013-01-03,2017-08-15,1686,1678,0.0023781212841854932,140.5017506747919,47.82117336548573,0.3403599822480045,0.2502972651605232,1682,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,PREPARED FOODS,Guayaquil,Guayas,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,34.981085559120615,11.922778597184715,0.3408350085944114,0.19904931669637552,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,PRODUCE,Guayaquil,Guayas,B,6,2014-01-02,2017-08-15,1322,1016,0.22971948445792267,595.8155013646702,382.6389393553015,0.6422104468227093,0.4700530705079606,1319,3,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,SCHOOL AND OFFICE SUPPLIES,Guayaquil,Guayas,B,6,2014-01-02,2017-08-15,1322,919,0.3032600454890068,5.996209249431387,16.11408918595946,2.687379395154954,0.09021986353297953,1319,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
34,SEAFOOD,Guayaquil,Guayas,B,6,2013-01-03,2017-08-15,1686,1315,0.21819262782401902,3.140309155766944,3.1370525615753175,0.9989629701949421,0.133769322235434,1682,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,AUTOMOTIVE,Playas,Guayas,C,3,2013-01-02,2017-08-15,1687,1601,0.0487225193107546,4.409387997623292,3.108514224431731,0.7049763427730229,0.030303030303030304,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,BABY CARE,Playas,Guayas,C,3,2014-09-03,2017-06-30,1032,53,0.9484936831875608,0.08746355685131195,0.43679087041511977,4.993975618412869,0.0029154518950437317,1029,3,1,1,1,0,1,0,3,Insufficient history,history_length < 365 or active_days < 90,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,BEAUTY,Playas,Guayas,C,3,2013-01-04,2017-08-15,1685,374,0.7775133848899465,0.26710291493158833,0.5450375648891623,2.0405526649859285,0.0362879238548483,1681,4,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,BEVERAGES,Playas,Guayas,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,1117.6625074272133,609.3497520111025,0.5452001368586534,0.6702317290552585,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,BOOKS,Playas,Guayas,C,3,,,0,0,1.0,0.0,0.0,,0.0,0,0,0,1,1,0,0,0,2,Insufficient history,history_length < 365 or active_days < 90,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,BREAD/BAKERY,Playas,Guayas,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,93.05941770647652,36.26984723168926,0.38974934644540593,0.4325609031491384,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,CELEBRATION,Playas,Guayas,C,3,2014-01-02,2017-08-15,1322,822,0.37680060652009095,1.9962092494313874,2.5171612871564877,1.2609706561942298,0.03411675511751327,1319,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,CLEANING,Playas,Guayas,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,474.67082590612,157.78600410081467,0.33241142174602795,0.6583481877599525,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,DAIRY,Playas,Guayas,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,158.25074272133097,72.70242226823812,0.4594128344551422,0.5157456922162804,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,DELI,Playas,Guayas,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,82.10873440285205,33.44940543421755,0.40737938146877206,0.40344622697563876,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,EGGS,Playas,Guayas,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,167.2774806892454,171.8329689353877,1.0272331232355485,0.3166963755199049,1683,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,FROZEN FOODS,Playas,Guayas,C,3,2013-01-02,2017-08-15,1687,1678,0.0029708853238265003,53.31422640047534,62.093126316244586,1.1646633648929954,0.25430778371954843,1683,4,1,0,0,0,1,0,1,High volatility,coefficient_of_variation >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,GROCERY I,Playas,Guayas,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,1737.430108734403,1666.340573286737,0.9590835135811883,0.6904337492572786,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,GROCERY II,Playas,Guayas,C,3,2013-01-02,2017-08-15,1687,1415,0.1592394533571004,2.9988116458704694,2.995636702413835,0.9989412661308666,0.055852644087938205,1683,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,HARDWARE,Playas,Guayas,C,3,2013-01-03,2017-08-12,1683,661,0.6063132817153067,0.6456223942823109,1.0857582018219274,1.681723266475107,0.004764740917212627,1679,4,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,HOME AND KITCHEN I,Playas,Guayas,C,3,2014-01-02,2017-08-15,1322,1134,0.14025777103866566,9.119029567854435,10.75821711420453,1.179754603727617,0.2047005307050796,1319,3,1,0,0,0,1,0,1,High volatility,coefficient_of_variation >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,HOME AND KITCHEN II,Playas,Guayas,C,3,2014-01-02,2017-08-15,1322,1153,0.12585291887793784,7.426838514025777,6.6547580110464555,0.8960418350929231,0.17210007581501138,1319,3,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,HOME APPLIANCES,Playas,Guayas,C,3,2013-03-03,2017-08-15,1627,287,0.8231669747381393,0.20702402957486138,0.4804693079643204,2.320838353649083,0.0012322858903265558,1623,4,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,HOME CARE,Playas,Guayas,C,3,2014-01-02,2017-08-15,1322,1044,0.20849128127369218,82.95451099317665,51.88439401136773,0.6254559684600568,0.4874905231235785,1319,3,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,LADIESWEAR,Playas,Guayas,C,3,,,0,0,1.0,0.0,0.0,,0.0,0,0,0,1,1,0,0,0,2,Insufficient history,history_length < 365 or active_days < 90,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,LAWN AND GARDEN,Playas,Guayas,C,3,2014-05-08,2015-11-01,543,8,0.985239852398524,0.16236162361623616,1.6414862844497198,10.110063251951683,0.0,542,1,1,1,1,0,1,0,3,Insufficient history,history_length < 365 or active_days < 90,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,LINGERIE,Playas,Guayas,C,3,2013-01-02,2017-08-13,1685,878,0.4776918500892326,1.513979773944081,2.438520418315794,1.6106690857323573,0.009518143961927425,1681,4,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,"LIQUOR,WINE,BEER",Playas,Guayas,C,3,2013-01-02,2017-08-15,1687,1484,0.11824123588829472,44.90493166963755,80.05520089097952,1.7827707985381216,0.16102198455139632,1683,4,1,0,0,0,1,0,1,High volatility,coefficient_of_variation >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,MAGAZINES,Playas,Guayas,C,3,2014-01-31,2017-08-15,1293,342,0.7348837209302326,0.3643410852713178,0.6950783927092212,1.9077683544572244,0.004651162790697674,1290,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,MEATS,Playas,Guayas,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,161.30841766785503,56.051688387976384,0.3474814842173371,0.1800356506238859,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,PERSONAL CARE,Playas,Guayas,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,87.37908496732027,35.17427432360109,0.4025479820114419,0.4266191325014854,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,PET SUPPLIES,Playas,Guayas,C,3,2014-01-26,2017-08-15,1298,285,0.7799227799227799,0.3521235521235521,0.8206340426878989,2.330528695791292,0.003861003861003861,1295,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
35,PLAYERS AND ELECTRONICS,Playas,Guayas,C,3,2014-01-03,2017-08-15,1321,592,0.5508345978755691,0.8998482549317147,1.4068872704258855,1.5634716883822235,0.010622154779969651,1318,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
