analysis_level,date,store_nbr,actual_sales,expected_sales,difference,z_score,is_holiday,is_event,is_promotion,promotion_rate,material_promotion_context,rolling_expected_sales,rolling_sales_std,rolling_z_anomaly,weekday_median_sales,weekday_q1_sales,weekday_q3_sales,weekday_iqr_sales,weekday_iqr_score,weekday_iqr_anomaly,weekday_observation_count,anomaly_method,review_category,review_guidance
store_day,2015-12-24,26,15798.465919971466,8055.618040327515,7742.847879643951,1.007358172847155,1,0,1,0.15151515151515152,0,8055.618040327515,7686.290823213247,0,3099.2615098953247,2763.233991622925,3753.457247465849,990.2232558429241,12.824587117241544,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2015-12-29,26,7575.125,8687.694607079029,-1112.569607079029,-0.1443747513011205,0,0,1,0.21212121212121213,0,8687.694607079029,7706.1231070698595,0,3424.347987174988,2876.4594960063696,4215.608749866486,1339.149253860116,3.0995626520795505,1,242,Weekday IQR,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-12-30,26,9917.562004089355,8788.597750008106,1128.9642540812492,0.1471717022529321,0,0,1,0.21212121212121213,0,8788.597750008106,7671.068804660488,0,3938.6494841575623,3195.285747528076,4731.0137721300125,1535.7280246019363,3.893210532171892,1,240,Weekday IQR,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-12-31,26,13449.3300075531,8826.114143737725,4623.215863815376,0.6024491425053365,1,0,1,0.21212121212121213,0,8826.114143737725,7674.035097119295,0,3099.2615098953247,2763.233991622925,3753.457247465849,990.2232558429241,10.45225754554443,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-01-01,26,0.0,8695.600110492536,-8695.600110492536,-1.1504789009862029,1,0,0,0.0,0,8695.600110492536,7558.243878300223,0,3944.374017715454,3293.04700627923,4703.079238891602,1410.0322326123714,-2.797364433582982,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-02-01,26,7129.854028701782,4437.836464000599,2692.017564701183,2.1020774846549712,0,0,1,0.24242424242424243,0,4437.836464000599,1280.6462104050568,0,3858.458023071289,3355.5709857940674,4555.854995727539,1200.2840099334717,2.7255182761385095,1,241,Weekday IQR,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2016-03-01,26,6467.96796131134,4152.511112072638,2315.4568492387025,2.9401017933185982,0,0,1,0.2727272727272727,1,4152.511112072638,787.5430893245242,0,3424.347987174988,2876.4594960063696,4215.608749866486,1339.149253860116,2.2728011574236975,1,242,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-04-01,26,7357.393984794617,4060.9886843668564,3296.4053004277603,4.251851753900844,0,0,1,0.3939393939393939,1,4060.9886843668564,775.2869787624854,1,3944.374017715454,3293.04700627923,4703.079238891602,1410.0322326123714,2.420526203685322,1,240,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-04-17,26,9061.285011768341,4112.175607751523,4949.109404016818,4.530220607220422,0,1,1,0.24242424242424243,0,4112.175607751523,1092.4654300783402,1,6063.976991534233,5137.854981422424,6963.286485671997,1825.4315042495728,1.6419723299704356,0,240,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-04-18,26,9652.789031982422,4266.523108995387,5386.265922987035,3.7515413428410027,0,1,1,0.3333333333333333,1,4266.523108995387,1435.7474517148923,1,3858.458023071289,3355.5709857940674,4555.854995727539,1200.2840099334717,4.827466633694717,1,241,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-04-19,26,7768.996994495392,4491.423753502114,3277.573240993278,1.875904112762443,0,1,0,0.0,0,4491.423753502114,1747.1965750780018,0,3424.347987174988,2876.4594960063696,4215.608749866486,1339.149253860116,3.2443351589054723,1,242,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-04-20,26,7264.850968360901,4664.821002481239,2600.029965879662,1.4254042896309553,0,1,1,0.30303030303030304,1,4664.821002481239,1824.0649230491817,0,3938.6494841575623,3195.285747528076,4731.0137721300125,1535.7280246019363,2.165879264373974,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-06-05,26,8224.647994995117,4524.319356924721,3700.3286380703958,3.52026229482904,0,0,1,0.3333333333333333,1,4524.319356924721,1051.151399572088,1,6063.976991534233,5137.854981422424,6963.286485671997,1825.4315042495728,1.1836494540775042,0,240,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-07-01,26,6934.398986816406,4537.132395389889,2397.266591426517,1.8484236675674008,0,0,1,0.42424242424242425,1,4537.132395389889,1296.9248519639523,0,3944.374017715454,3293.04700627923,4703.079238891602,1410.0322326123714,2.120536608983273,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-08-01,26,6522.490005493164,4174.730184994638,2347.759820498526,1.9788185816844477,0,0,1,0.30303030303030304,1,4174.730184994638,1186.4452063614751,0,3858.458023071289,3355.5709857940674,4555.854995727539,1200.2840099334717,2.219501351658875,1,241,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-09-01,26,5935.058971405029,4012.2318223991565,1922.8271490058728,2.3004558626340526,0,0,1,0.24242424242424243,0,4012.2318223991565,835.8461382537504,0,3099.2615098953247,2763.233991622925,3753.457247465849,990.2232558429241,2.863796062935062,1,240,Weekday IQR,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2016-10-01,26,7342.09197807312,3825.186002101217,3516.905975971903,3.2037819406954133,0,0,0,0.0,0,3825.186002101217,1097.7357513940299,1,5010.82698059082,4427.954010009766,5829.816993713379,1401.8629837036133,1.6629763568785292,0,241,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2016-11-03,26,5355.543006896973,4213.184213936329,1142.3587929606438,0.9216246832155226,1,0,1,0.42424242424242425,1,4213.184213936329,1239.5054231566216,0,3099.2615098953247,2763.233991622925,3753.457247465849,990.2232558429241,2.2785583793232527,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-11-14,26,7215.927001476288,4559.147786608764,2656.7792148675235,2.065746901746926,0,0,1,0.48484848484848486,1,4559.147786608764,1286.1107101846715,0,3858.458023071289,3355.5709857940674,4555.854995727539,1200.2840099334717,2.7972287813707473,1,241,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-11-16,26,8205.375006198883,4736.46139309236,3468.9136131065234,2.627988552229669,0,0,1,0.5454545454545454,1,4736.46139309236,1319.9880989448707,0,3938.6494841575623,3195.285747528076,4731.0137721300125,1535.7280246019363,2.778308042628358,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-11-30,26,11307.130992889404,5318.576574319175,5988.554418570229,4.452524577456505,0,0,1,0.3939393939393939,1,5318.576574319175,1344.9795311385294,1,3938.6494841575623,3195.285747528076,4731.0137721300125,1535.7280246019363,4.798038057970432,1,240,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-01,26,7128.614010930061,5478.54746627169,1650.0665446583716,0.9485169712468076,0,0,1,0.45454545454545453,1,5478.54746627169,1739.6278555663484,0,3099.2615098953247,2763.233991622925,3753.457247465849,990.2232558429241,4.069135396749256,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-02,26,7101.08197593689,5541.871430701443,1559.2105452354463,0.8823859124189116,0,0,1,0.48484848484848486,1,5541.871430701443,1767.0392549232054,0,3944.374017715454,3293.04700627923,4703.079238891602,1410.0322326123714,2.2387487925527716,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-05,26,10696.877996325493,5685.097678310105,5011.780318015388,2.765592446443588,0,0,1,0.45454545454545453,1,5685.097678310105,1812.1904854275558,0,3858.458023071289,3355.5709857940674,4555.854995727539,1200.2840099334717,5.697334894624846,1,241,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-06,26,6513.957008361816,5906.491571343371,607.4654370184453,0.2995935184455429,0,0,1,0.42424242424242425,1,5906.491571343371,2027.6321068970801,0,3424.347987174988,2876.4594960063696,4215.608749866486,1339.149253860116,2.30714314500866,1,242,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-14,26,8461.245002746582,5880.702890225819,2580.542112520763,1.2955598160776438,0,0,1,0.5151515151515151,1,5880.702890225819,1991.8355605790953,0,3938.6494841575623,3195.285747528076,4731.0137721300125,1535.7280246019363,2.944919573087354,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-15,26,5599.183013916016,5889.841104388237,-290.6580904722214,-0.14507886606359555,0,0,1,0.45454545454545453,1,5889.841104388237,2003.4488713525714,0,3099.2615098953247,2763.233991622925,3753.457247465849,990.2232558429241,2.5246039105521123,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-18,26,10020.327006340027,6043.35653253964,3976.9704738003866,2.017367775264421,0,0,1,0.3939393939393939,1,6043.35653253964,1971.3661150749356,0,6063.976991534233,5137.854981422424,6963.286485671997,1825.4315042495728,2.1673505719581807,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-19,26,6648.724983215332,6171.502210259438,477.22277295589447,0.22623947113254242,0,0,1,0.3939393939393939,1,6171.502210259438,2109.3700872219306,0,3858.458023071289,3355.5709857940674,4555.854995727539,1200.2840099334717,2.3246722751048723,1,241,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-20,26,22416.220989465714,6268.565673919661,16147.655315546053,7.821565566374649,0,0,1,0.48484848484848486,1,6268.565673919661,2064.5042451559484,1,3424.347987174988,2876.4594960063696,4215.608749866486,1339.149253860116,14.182043523189362,1,242,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-21,26,13341.429057121277,6946.829674275858,6394.599382845418,1.7638765835330705,1,0,1,0.45454545454545453,1,6946.829674275858,3625.309980609268,0,3938.6494841575623,3195.285747528076,4731.0137721300125,1535.7280246019363,6.122685411956934,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-22,26,9303.17201924324,7247.638926955206,2055.533092288034,0.5414704059010973,1,0,1,0.3939393939393939,1,7247.638926955206,3796.205794234097,0,3099.2615098953247,2763.233991622925,3753.457247465849,990.2232558429241,6.265163409100969,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-23,26,12659.264979600906,7459.71796336983,5199.547016231077,1.391493107721347,1,0,1,0.5151515151515151,1,7459.71796336983,3736.6674598522773,0,3944.374017715454,3293.04700627923,4703.079238891602,1410.0322326123714,6.180632442521789,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-24,26,16492.790974140167,7704.378713239516,8788.412260900652,2.2843645261922982,1,0,1,0.42424242424242425,1,7704.378713239516,3847.202213190401,0,5010.82698059082,4427.954010009766,5829.816993713379,1401.8629837036133,8.190503727557516,1,241,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-26,26,8137.96498298645,8072.713354440672,65.25162854577775,0.01562728815654367,1,0,1,0.45454545454545453,1,8072.713354440672,4175.492759340635,0,3858.458023071289,3355.5709857940674,4555.854995727539,1200.2840099334717,3.5654119562522224,1,241,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-28,26,8244.373962402344,8068.666531858699,175.70743054364448,0.041838823139756016,0,0,1,0.48484848484848486,1,8068.666531858699,4199.62650375517,0,3938.6494841575623,3195.285747528076,4731.0137721300125,1535.7280246019363,2.803702484599012,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-29,26,8436.619967341423,8218.553637255516,218.06633008590688,0.052864234503514206,0,0,1,0.42424242424242425,1,8218.553637255516,4125.025778466738,0,3099.2615098953247,2763.233991622925,3753.457247465849,990.2232558429241,5.390055652553515,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-30,26,10434.229064941406,8116.035386343087,2318.193678598319,0.5680654375665416,0,0,1,0.5454545454545454,1,8116.035386343087,4080.8567557443985,0,3944.374017715454,3293.04700627923,4703.079238891602,1410.0322326123714,4.602628859910653,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-31,26,13650.42904663086,8234.093066843492,5416.335979787367,1.3213773374322066,1,0,1,0.36363636363636365,1,8234.093066843492,4099.007774957585,0,5010.82698059082,4427.954010009766,5829.816993713379,1401.8629837036133,6.162943287948784,1,241,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-01-01,26,0.0,8467.998319368276,-8467.998319368276,-2.008003657637324,0,0,0,0.0,0,8467.998319368276,4217.122955508941,0,6063.976991534233,5137.854981422424,6963.286485671997,1825.4315042495728,-3.321941676484382,1,240,Weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2017-01-02,26,7343.726992607117,8237.9110340029,-894.1840413957834,-0.1987906245335924,1,0,1,0.45454545454545453,1,8237.9110340029,4498.119785546933,0,3858.458023071289,3355.5709857940674,4555.854995727539,1200.2840099334717,2.9037035740641137,1,241,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-01-03,26,6834.283976554871,8227.815891493645,-1393.5319149387742,-0.30968339981306975,0,0,1,0.42424242424242425,1,8227.815891493645,4499.859907828234,0,3424.347987174988,2876.4594960063696,4215.608749866486,1339.149253860116,2.5463449869763926,1,242,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-01-06,26,10653.988998174667,8107.03560486223,2546.9533933124376,0.5701195585102014,0,0,1,0.5151515151515151,1,8107.03560486223,4467.4022409755025,0,3944.374017715454,3293.04700627923,4703.079238891602,1410.0322326123714,4.7584834057504395,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-01-17,26,19011.97599029541,7951.6637818046975,11060.312208490712,2.409173163374071,0,0,1,0.42424242424242425,1,7951.6637818046975,4590.916243231198,0,3424.347987174988,2876.4594960063696,4215.608749866486,1339.149253860116,11.63994824190722,1,242,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-01-24,26,6555.143005490303,6602.966101889099,-47.823096398796224,-0.013154947998359956,0,0,1,0.45454545454545453,1,6602.966101889099,3635.369475026309,0,3424.347987174988,2876.4594960063696,4215.608749866486,1339.149253860116,2.3378984898738926,1,242,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-02-01,26,8067.430016040802,5888.6389935186935,2178.7910225221085,0.70618679339745,0,0,1,0.48484848484848486,1,5888.6389935186935,3085.2899585391424,0,3938.6494841575623,3195.285747528076,4731.0137721300125,1535.7280246019363,2.6884842014610157,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-02-02,26,5361.853013038635,5939.327422601836,-577.4744095632004,-0.18569553136816194,0,0,1,0.45454545454545453,1,5939.327422601836,3109.791632079145,0,3099.2615098953247,2763.233991622925,3753.457247465849,990.2232558429241,2.28493068587577,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-03-15,26,7658.093978881836,4692.747785521405,2965.3461933604312,2.750575682849791,0,0,1,0.42424242424242425,1,4692.747785521405,1078.0820218290169,0,3938.6494841575623,3195.285747528076,4731.0137721300125,1535.7280246019363,2.4219421897235747,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-03-16,26,5914.961013793945,4775.919642265354,1139.0413715285913,0.9408240934395319,0,0,1,0.3333333333333333,1,4775.919642265354,1210.6847384875132,0,3099.2615098953247,2763.233991622925,3753.457247465849,990.2232558429241,2.8434996727094295,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-03-17,26,6953.214988708496,4879.001642912626,2074.21334579587,1.7595019112824368,0,0,1,0.5151515151515151,1,4879.001642912626,1178.86393444384,0,3944.374017715454,3293.04700627923,4703.079238891602,1410.0322326123714,2.1338809861236663,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-03-23,26,7713.675003051758,5227.7248576922075,2485.9501453595503,1.9006922880694244,0,0,1,0.3333333333333333,1,5227.7248576922075,1307.918257449545,0,3099.2615098953247,2763.233991622925,3753.457247465849,990.2232558429241,4.659972855544005,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-03-24,26,9118.420989990234,5356.9271784722805,3761.493811517954,2.747160974134047,0,0,1,0.45454545454545453,1,5356.9271784722805,1369.2294870720646,0,3944.374017715454,3293.04700627923,4703.079238891602,1410.0322326123714,3.6694529760421193,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-04-01,26,8246.015998840332,5464.3716406311305,2781.6443582092015,1.7188745532538419,0,0,1,0.3333333333333333,1,5464.3716406311305,1618.2939894848805,0,5010.82698059082,4427.954010009766,5829.816993713379,1401.8629837036133,2.30777833201815,1,241,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-05-01,26,8103.377997130156,4343.691393034799,3759.6866040953564,4.104792935883974,1,0,1,0.48484848484848486,1,4343.691393034799,915.9260071874251,1,3858.458023071289,3355.5709857940674,4555.854995727539,1200.2840099334717,3.536596287985333,1,241,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-05-21,26,8802.015998840332,4978.104425578245,3823.9115732620867,3.1238987737421358,0,0,1,0.3939393939393939,1,4978.104425578245,1224.0830610146186,1,6063.976991534233,5137.854981422424,6963.286485671997,1825.4315042495728,1.4999406994631088,0,240,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-06-01,26,8552.644020080566,4900.86749488541,3651.776525195156,2.7267450882738364,0,0,1,0.3333333333333333,1,4900.86749488541,1339.2438262378644,0,3099.2615098953247,2763.233991622925,3753.457247465849,990.2232558429241,5.507225242395533,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-07-01,26,8286.383033752441,5024.665790217264,3261.7172435351777,2.151232445081558,0,0,1,0.45454545454545453,1,5024.665790217264,1516.2086509956475,0,5010.82698059082,4427.954010009766,5829.816993713379,1401.8629837036133,2.336573610430783,1,241,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-07-03,26,6562.7590255737305,5084.392433370863,1478.3665922028677,0.8996800437192954,0,0,1,0.45454545454545453,1,5084.392433370863,1643.2137208370993,0,3858.458023071289,3355.5709857940674,4555.854995727539,1200.2840099334717,2.2530509280485482,1,241,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-07-24,26,6843.5689697265625,5086.993786062513,1756.5751836640493,1.067754210404105,1,0,1,0.3333333333333333,1,5086.993786062513,1645.111924212644,0,3858.458023071289,3355.5709857940674,4555.854995727539,1200.2840099334717,2.487003844049151,1,241,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-08-01,26,8018.453018188477,5000.4449635233195,3018.008054665157,2.23344913839774,0,0,1,0.3939393939393939,1,5000.4449635233195,1351.2768223727062,0,3424.347987174988,2876.4594960063696,4215.608749866486,1339.149253860116,3.430614636696334,1,242,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-08-02,26,7044.894020080566,5143.1282141549245,1901.7658059256419,1.310216696731155,0,0,1,0.42424242424242425,1,5143.1282141549245,1451.4895212908948,0,3938.6494841575623,3195.285747528076,4731.0137721300125,1535.7280246019363,2.022652765438821,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2013-03-03,27,10109.390949249268,5570.71714254788,4538.673806701388,3.2640036585569345,0,0,0,0.0,0,5570.71714254788,1390.523504715679,1,17446.66948890686,12397.478255748749,20944.008628845215,8546.530373096466,-0.8585096196176328,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2013-05-05,27,11729.545026779175,6096.752283164433,5632.792743614742,3.1191972283377236,0,0,0,0.0,0,6096.752283164433,1805.8469315249292,1,17446.66948890686,12397.478255748749,20944.008628845215,8546.530373096466,-0.6689409868739906,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2013-06-02,27,14067.213066101074,6810.763855184828,7256.449210916247,3.220941196063044,0,0,0,0.0,0,6810.763855184828,2252.897140682296,1,17446.66948890686,12397.478255748749,20944.008628845215,8546.530373096466,-0.39541852369049574,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-01-01,27,0.0,7482.645927156721,-7482.645927156721,-3.623709843231175,1,0,0,0.0,0,7482.645927156721,2064.9131003503926,1,12091.344464302063,6946.692490100861,14251.411462306976,7304.718972206116,-1.655278527525656,0,240,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2014-01-05,27,18110.57709121704,7945.8241655145375,10164.752925702503,3.6802286861471365,0,0,0,0.0,0,7945.8241655145375,2761.9894828720744,1,17446.66948890686,12397.478255748749,20944.008628845215,8546.530373096466,0.07768153546848537,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-03-01,27,14789.210006713867,7088.9374941417145,7700.272512572153,3.3743604403750815,0,0,0,0.0,0,7088.9374941417145,2281.9946619917755,1,13949.248098373413,9704.17396736145,16164.383955001831,6460.209987640381,0.13002083677581103,0,241,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-05-18,27,13849.496994018555,7561.716625043324,6287.780368975231,3.4623164649371607,0,0,0,0.0,0,7561.716625043324,1816.0617126283835,1,17446.66948890686,12397.478255748749,20944.008628845215,8546.530373096466,-0.420892729312916,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-07-06,27,20744.443962097168,8905.651799712863,11838.792162384305,3.979614688036884,0,0,1,0.21212121212121213,0,8905.651799712863,2974.8588972628145,1,17446.66948890686,12397.478255748749,20944.008628845215,8546.530373096466,0.38586120088818004,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-09-07,27,19157.646076202393,8797.881006513324,10359.765069689069,3.5852696296323527,0,0,1,0.21212121212121213,0,8797.881006513324,2889.5358340877137,1,17446.66948890686,12397.478255748749,20944.008628845215,8546.530373096466,0.20019546091844448,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-01-01,27,0.0,13897.794308253697,-13897.794308253697,-4.2438377202882,1,0,0,0.0,0,13897.794308253697,3274.817564727686,1,8780.554532527924,5473.832737445831,10211.577202320099,4737.744464874268,-1.8533195696026097,0,240,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2015-05-17,27,17009.850006103516,8807.87003343446,8201.979972669056,3.4560644701684953,0,0,1,0.30303030303030304,1,8807.87003343446,2373.2138226776715,1,17446.66948890686,12397.478255748749,20944.008628845215,8546.530373096466,-0.051110738947164364,0,240,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2015-05-31,27,20782.96397781372,9789.997498648507,10992.966479165214,3.720621660239057,0,0,1,0.2727272727272727,1,9789.997498648507,2954.6047631349043,1,17446.66948890686,12397.478255748749,20944.008628845215,8546.530373096466,0.3903682948824645,0,240,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2015-12-24,27,17683.207000732422,14173.967753853116,3509.239246879306,1.0374586198559972,1,0,1,0.18181818181818182,0,14173.967753853116,3382.534184704543,0,8780.554532527924,5473.832737445831,10211.577202320099,4737.744464874268,1.8790908910788546,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2015-12-31,27,19685.387134552002,14388.978105238506,5296.409029313496,1.7091207181519714,1,0,1,0.15151515151515152,0,14388.978105238506,3098.908680388807,0,8780.554532527924,5473.832737445831,10211.577202320099,4737.744464874268,2.30169285888522,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-01-01,27,0.0,14609.255178281239,-14609.255178281239,-4.494888066599066,1,0,0,0.0,0,14609.255178281239,3250.193322241043,1,9745.784277915955,6282.183004498482,11787.83704328537,5505.654038786888,-1.770141060309582,0,240,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-04-17,27,40102.02296447754,12904.261786222458,27197.76117825508,11.46206102527464,0,1,1,0.30303030303030304,1,12904.261786222458,2372.8508440394908,1,17446.66948890686,12397.478255748749,20944.008628845215,8546.530373096466,2.650824660599959,1,240,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-04-18,27,26837.531993865967,13748.833782366344,13088.698211499623,2.3202761927795827,0,1,1,0.3333333333333333,1,13748.833782366344,5641.008709320924,0,11929.536968231201,7515.809051513672,13885.519886016846,6369.710834503174,2.3404508325372926,1,241,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-04-19,27,23127.56900024414,14257.194099869046,8870.374900375095,1.4418256687942874,0,1,1,0.36363636363636365,1,14257.194099869046,6152.182675311127,0,10228.108032226562,6193.017014980316,12046.3779874444,5853.360972464085,2.2037699415259713,1,242,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-04-22,27,20828.088981628418,15062.604098694665,5765.484882933753,0.8985141103752048,0,1,1,0.42424242424242425,1,15062.604098694665,6416.688192605213,0,9745.784277915955,6282.183004498482,11787.83704328537,5505.654038786888,2.01289522110153,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-30,27,20436.29005432129,16193.654666151318,4242.635388169971,1.180856741105206,0,0,1,0.6060606060606061,1,16193.654666151318,3592.8451271736285,0,9745.784277915955,6282.183004498482,11787.83704328537,5505.654038786888,1.94173220857896,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-01-01,27,0.0,16688.349630117416,-16688.349630117416,-4.32907810522214,0,0,0,0.0,0,16688.349630117416,3854.943067436543,1,17446.66948890686,12397.478255748749,20944.008628845215,8546.530373096466,-2.0413745376517998,0,240,Rolling z-score,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2017-01-02,27,24004.210178375244,16033.319054910115,7970.89112346513,1.6061291754843834,1,0,1,0.5454545454545454,1,16033.319054910115,4962.795798202989,0,11929.536968231201,7515.809051513672,13885.519886016846,6369.710834503174,1.8956391465588165,1,241,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-05-01,27,24017.07276916504,14807.077316352299,9209.99545281274,3.263889984709534,1,0,1,0.5757575757575758,1,14807.077316352299,2821.7848934734766,1,11929.536968231201,7515.809051513672,13885.519886016846,6369.710834503174,1.8976584832483443,1,241,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2013-03-03,28,9024.865005493164,4659.999643530165,4364.8653619629995,3.278995746445065,0,0,0,0.0,0,4659.999643530165,1331.1592022329348,1,17711.98403930664,12443.155994415283,21018.89507484436,8575.739080429077,-1.0129877964266174,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
